index,Year,S1,S2,S3,S4,Average_bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean,rate_of_SST_change,reef_longitude,reef_latitude,Month,eta,salt,temp,wspeed_u,wspeed_v,mean_wspeed,u,v,mean_cur
8590,2014.0,2.0,1.0,1.0,0.0,1.0,295.99,292.54,296.56,289.44,303.77,3.1800000000000006,4.0,-0.4,0.8700000000000001,0.0,-3.0,3.61,12.0,5.33,25.0,6.0,1.18,3.45,20.46,2.24,-7.889999999999999,3.1800000000000006,-10.98,3.3300000000000005,-3.86,0.0,2.13,9.0,1.0,0.0,1.89,15.36,0.62,0.036969696,152.4711111,-24.810277780000003,8.0,-0.20701304285714284,35.87893008163265,20.422755897959185,-1.4665400279591836,4.4441184571428565,6.893404902040816,-0.03780104433265306,0.035662816679591834,0.2415157138367347
8595,2014.0,20.0,5.0,1.0,1.0,6.75,300.75,298.21,298.47,291.83,304.54,2.7,5.0,-0.4,0.93,0.0,-2.9800000000000004,3.15,3.0,6.12,30.0,7.0,0.0,3.56,21.17,2.54,-3.51,2.7,-9.88,2.81,-3.2300000000000004,0.0,1.72,7.0,1.0,0.0,1.47,9.84,0.56,0.02840909,148.8129167,-20.25255556,10.0,-0.08229523175510203,35.582031224489796,25.013650551020408,-4.361286679591837,1.3600212769387754,6.061003151020408,-0.015053418755102039,-0.03344595402448979,0.32943733244897955
8596,2014.0,0.0,1.0,0.0,0.0,0.25,300.75,298.21,298.47,291.83,304.54,2.7,5.0,-0.4,0.93,0.0,-2.9800000000000004,3.15,3.0,6.12,30.0,7.0,0.0,3.56,21.17,2.54,-3.51,2.7,-9.88,2.81,-3.2300000000000004,0.0,1.72,7.0,1.0,0.0,1.47,9.84,0.56,0.02840909,148.8143889,-20.25044444,10.0,-0.08229523175510203,35.582031224489796,25.013650551020408,-4.361286679591837,1.3600212769387754,6.061003151020408,-0.015053418755102039,-0.03344595402448979,0.32943733244897955
8597,2014.0,10.0,5.0,5.0,5.0,6.25,296.74,295.44,296.41,291.25,302.35,2.34,6.0,0.69,0.74,0.0,-2.87,2.82,6.0,4.02,19.0,4.0,0.0,2.26,12.9,1.39,-4.11,2.34,-8.3,2.79,-3.13,0.0,1.06,4.0,0.0,0.0,0.85,5.67,0.26,0.038888888,153.1129444,-26.61502778,10.0,-0.30758606323529414,35.64592291176471,23.0167085,-1.9204030558823528,-1.163467738235294,6.2007680441176465,0.003821932896529411,-0.11067133845294118,0.25119109411764706
8598,2015.0,0.0,0.0,0.0,0.0,0.0,297.39,296.6,296.41,291.25,302.35,2.34,6.0,1.27,0.74,0.0,-2.87,2.82,5.0,4.02,19.0,4.0,3.19,2.26,12.9,1.39,-2.95,2.34,-8.3,2.79,-3.13,0.0,1.06,4.0,0.0,0.0,0.85,5.67,0.26,0.038888888,153.1129444,-26.61502778,10.0,-0.3031431226470588,35.66085511764706,23.62813988235294,-3.2368802323529415,0.0864396901117647,5.70190069117647,-0.023416136079411762,-0.08294465866588235,0.20504355264705884
8599,2014.0,2.0,5.0,5.0,5.0,4.25,293.72,296.22,296.45,291.35,301.64,2.33,3.0,0.5,0.71,0.0,-2.71,2.53,6.0,3.58,15.0,3.0,1.66,2.15,12.54,1.3,-3.37,2.33,-8.23,2.04,-3.13,0.0,0.99,3.0,0.0,0.0,0.73,4.4,0.23,0.038888888,153.1608056,-26.645,5.0,-0.14383264717948718,35.244327717948714,24.280717282051285,-1.6092521282820513,2.257497041025641,5.610417984615385,-0.02299901418423077,0.011468840623076923,0.1852327945897436
8600,2015.0,1.0,2.0,1.0,2.0,1.5,297.71,300.22,296.45,291.35,301.64,2.33,7.0,0.81,0.71,0.0,-2.71,2.53,4.0,3.58,15.0,3.0,0.0,2.15,12.54,1.3,0.63,2.33,-8.23,2.04,-3.13,0.0,0.99,3.0,0.0,0.0,0.73,4.4,0.23,0.038888888,153.1608056,-26.645,3.0,-0.1590079264102564,35.230085153846154,27.365617615384615,-2.7897218102564105,0.5973613535897436,6.068419474358975,-0.0191558609,-0.045625096515384614,0.23438920256410256
8601,2015.0,0.0,0.0,0.0,0.0,0.0,297.42,296.09,296.45,291.35,301.64,2.33,6.0,0.74,0.71,0.0,-2.71,2.53,2.0,3.58,15.0,3.0,2.04,2.15,12.54,1.3,-3.5,2.33,-8.23,2.04,-3.13,0.0,0.99,3.0,0.0,0.0,0.73,4.4,0.23,0.038888888,153.1608056,-26.645,10.0,-0.3040703715384615,35.66730382051282,23.641944435897436,-3.1550429846153847,0.06680659340512819,5.648397512820512,-0.020827820551282048,-0.08628952209948719,0.21723692025641028
8602,2014.0,5.0,10.0,10.0,10.0,8.75,296.26,293.63,296.63,291.53,305.35,3.14,4.0,-1.21,2.79,0.0,-6.07,9.01,0.0,14.2,52.0,15.0,0.0,21.38,105.09000000000002,12.3,-4.79,3.14,-6.88,6.92,-1.78,0.0,13.57,52.0,10.0,0.0,15.21,63.47,7.35,0.037323231,152.9145556,-25.64955556,8.0,-0.20359948592592594,35.77400985185185,20.881205296296297,-1.4022597900000002,4.055370259259259,6.449237922222222,-0.02626643535259259,0.055858166099999995,0.2173583852962963
8603,2016.0,1.0,1.0,1.0,1.0,1.0,299.32,299.59,296.41,291.25,302.35,2.34,5.0,0.28,0.74,0.0,-2.87,2.82,7.0,4.02,19.0,4.0,3.11,2.26,12.9,1.39,0.04,2.34,-8.3,2.79,-3.13,1.0,1.06,4.0,0.0,1.24,0.85,5.67,0.26,0.038888888,153.1129444,-26.61502778,1.0,-0.2448786744117647,35.48314970588235,26.54571811764706,-2.307290485294118,0.37030819147058824,5.906428902941177,-0.011847406487352942,-0.035170462523529414,0.20988538970588233
8604,2015.0,20.0,12.0,7.0,15.0,13.5,297.71,300.22,296.45,291.35,301.64,2.33,7.0,0.81,0.71,0.0,-2.71,2.53,4.0,3.58,15.0,3.0,0.0,2.15,12.54,1.3,0.63,2.33,-8.23,2.04,-3.13,0.0,0.9899999999999999,3.0,0.0,0.0,0.73,4.4,0.23,0.038888888,153.1518056,-26.63519444,3.0,-0.15748032617647056,35.2688355,27.35735814705882,-2.824145308823529,0.6511192811764707,6.115931329411764,-0.02012120013235294,-0.0424113476,0.22494569205882353
8605,2016.0,2.0,1.0,1.0,1.0,1.25,299.36,298.26,296.45,291.35,301.64,2.33,5.0,-1.08,0.71,0.0,-2.71,2.53,3.0,3.58,15.0,3.0,2.19,2.15,12.54,1.3,-1.33,2.33,-8.23,2.04,-3.13,0.0,0.9899999999999999,3.0,0.0,0.0,0.73,4.4,0.23,0.038888888,153.1518056,-26.63519444,1.0,-0.2448786744117647,35.48314970588235,26.54571811764706,-2.307290485294118,0.37030819147058824,5.906428902941177,-0.011847406487352942,-0.035170462523529414,0.20988538970588233
8606,2014.0,1.0,1.0,1.0,1.0,1.0,299.43,297.89,297.33,292.22,303.13,2.29,6.0,0.49,0.73,0.0,-3.93,2.85,1.0,4.12,23.0,4.0,0.0,2.55,14.3,1.39,-2.48,2.29,-8.14,2.75,-3.02,0.0,1.67,6.0,1.0,0.0,1.36,10.94,0.4,0.029242424,151.9238056,-23.45480556,11.0,-0.14103632421875,35.8273156875,24.491653578125,-3.17635264375,-1.56342648125,5.696953171875,0.009059674081671874,-0.0316062909903125,0.31583053140625
8607,2015.0,1.0,1.0,1.0,1.0,1.0,299.92,298.5,297.33,292.22,303.13,2.29,6.0,0.42,0.73,0.0,-3.93,2.85,9.0,4.12,23.0,4.0,0.0,2.55,14.3,1.39,-1.87,2.29,-8.14,2.75,-3.02,2.0,1.67,6.0,1.0,0.0,1.36,10.94,0.4,0.029242424,151.9238056,-23.45480556,11.0,-0.126753686375,35.883697140625,24.675397375,-2.6232681921875,-1.2921524796875,5.44596396875,0.01157939824421875,-0.029407170528634376,0.29732633296875
8608,2014.0,10.0,15.0,20.0,30.0,18.75,299.63,298.57,297.35,292.83,302.86,2.22,8.0,0.84,0.72,0.0,-4.01,2.9,2.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-1.7,2.22,-7.44,2.58,-2.91,0.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9105,-23.44111111,11.0,-0.14103632421875,35.8273156875,24.491653578125,-3.17635264375,-1.56342648125,5.696953171875,0.009059674081671874,-0.0316062909903125,0.31583053140625
8609,2015.0,1.0,1.0,1.0,1.0,1.0,299.99,298.76,297.35,292.83,302.86,2.22,7.0,0.39,0.72,0.0,-4.01,2.9,9.0,3.98,19.0,3.0,1.1,2.65,17.68,1.33,-1.51,2.22,-7.44,2.58,-2.91,3.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9105,-23.44111111,11.0,-0.126753686375,35.883697140625,24.675397375,-2.6232681921875,-1.2921524796875,5.44596396875,0.01157939824421875,-0.029407170528634376,0.29732633296875
8610,2014.0,5.0,2.0,2.0,0.0,2.25,299.35,298.07,297.35,292.83,302.86,2.22,6.0,0.71,0.72,0.0,-4.01,2.9,2.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-2.2,2.22,-7.44,2.58,-2.91,0.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9201111,-23.4425,11.0,-0.14103632421875,35.8273156875,24.491653578125,-3.17635264375,-1.56342648125,5.696953171875,0.009059674081671874,-0.0316062909903125,0.31583053140625
8611,2015.0,1.0,1.0,1.0,1.0,1.0,299.99,298.76,297.35,292.83,302.86,2.22,7.0,0.39,0.72,0.0,-4.01,2.9,9.0,3.98,19.0,3.0,1.1,2.65,17.68,1.33,-1.51,2.22,-7.44,2.58,-2.91,3.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9201111,-23.4425,11.0,-0.126753686375,35.883697140625,24.675397375,-2.6232681921875,-1.2921524796875,5.44596396875,0.01157939824421875,-0.029407170528634376,0.29732633296875
8612,2014.0,1.0,2.0,1.0,2.0,1.5,299.35,298.07,297.35,292.83,302.86,2.22,6.0,0.71,0.72,0.0,-4.01,2.9,2.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-2.2,2.22,-7.440000000000001,2.58,-2.91,0.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424000000003,151.9249444,-23.43366667,11.0,-0.14019720958333334,35.81285525,24.481660305555557,-3.1969333125,-1.5270882291666665,5.6783427,0.010948642243430555,-0.031145617498333333,0.3161736788888889
8613,2015.0,1.0,1.0,1.0,1.0,1.0,299.99,298.76,297.35,292.83,302.86,2.22,7.0,0.39,0.72,0.0,-4.01,2.9,9.0,3.98,19.0,3.0,1.1,2.65,17.68,1.33,-1.51,2.22,-7.440000000000001,2.58,-2.91,3.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424000000003,151.9249444,-23.43366667,11.0,-0.12604543366666665,35.86707033333333,24.655974222222223,-2.6355593222222224,-1.2733053986111111,5.420997701388888,0.011355233852361112,-0.02986966653795278,0.29825005416666667
8614,2015.0,10.0,20.0,10.0,5.0,11.25,297.19,297.16,296.1,290.84,304.48,2.77,6.0,2.6,1.06,0.0,-2.83,4.77,21.0,6.84,32.0,7.0,28.92,6.2,43.1,3.34,-2.56,2.77,-8.88,4.75,-3.61,2.0,2.45,9.0,1.0,0.0,2.27,16.09,0.7600000000000001,0.041287878,153.37525,-27.5,10.0,-0.30765768541666666,35.64591447916667,23.508875875,-2.4375432333333333,-0.10663935856250001,5.554318566666667,0.004562870534166667,-0.18354694624541668,0.313067794375
8615,2014.0,1.0,1.0,1.0,1.0,1.0,292.49,292.28,296.1,290.84,304.48,2.77,5.0,-0.94,1.06,0.0,-2.83,4.77,13.0,6.839999999999999,32.0,7.0,9.5,6.200000000000001,43.1,3.34,-7.44,2.77,-8.88,4.75,-3.6100000000000003,0.0,2.45,9.0,1.0,0.0,2.27,16.09,0.76,0.041287878,153.3828611,-27.51655556,6.0,-0.07002907180952381,35.397340904761904,23.08639845238095,1.2928744454761905,2.633609297619048,6.096228976190476,0.01411566723095238,-0.10853401487857144,0.2618766102380952
8616,2015.0,10.0,50.0,10.0,40.0,27.5,297.19,297.16,296.1,290.84,304.48,2.77,6.0,2.6,1.06,0.0,-2.83,4.77,21.0,6.839999999999999,32.0,7.0,28.92,6.200000000000001,43.1,3.34,-2.56,2.77,-8.88,4.75,-3.6100000000000003,2.0,2.45,9.0,1.0,0.0,2.27,16.09,0.76,0.041287878,153.3828611,-27.51655556,10.0,-0.30861331000000003,35.647933904761906,23.508508595238094,-2.3684001047619048,-0.0981263749047619,5.5409331547619045,0.009293367024761905,-0.18819313492809525,0.304372015
8617,2014.0,0.0,0.0,0.0,0.0,0.0,262.15,292.3966667,295.9966667,289.9266667,303.8666667,2.87,5.0,-0.603333333,0.98,0.0,-3.1433333330000006,4.553333333,11.0,5.693333333,28.0,7.0,5.926666667,4.583333333,27.180000000000003,2.98,-7.41,2.87,-9.873333333,4.05,-3.8,0.0,2.126666667,8.0,1.0,0.0,1.9,13.096666669999998,0.616666667,0.041287878,153.4099444,-27.472027780000005,6.0,-0.06914945043181818,35.39653665909091,23.08829756818182,1.233096789090909,2.6875034704545455,6.12018343409091,0.0034989327295454546,-0.10570271704318182,0.2791203418181818
8618,2014.0,1.0,1.0,1.0,1.0,1.0,297.57,297.67,299.57,295.1,306.69,2.02,7.0,0.66,0.84,0.0,-4.07,5.19,4.0,5.04,27.0,5.0,2.2,2.81,17.18,1.94,-4.54,2.02,-7.1,4.48,-2.63,0.0,1.36,6.0,1.0,0.0,1.17,9.78,0.43,0.020984848,146.0171944,-16.50013889,7.0,0.0631835200923077,35.22099241538462,24.46227933846154,-4.653478436923077,5.328148792307693,7.411573581538462,-0.11677619212307692,0.07209115977415384,0.19507661246153848
8619,2014.0,1.0,1.0,1.0,1.0,1.0,297.64,297.47,299.63,294.73,305.7,1.9700000000000002,7.0,0.35,0.85,0.0,-3.18,4.17,3.0,6.11,32.0,5.0,1.03,3.17,20.23,1.9700000000000002,-4.68,1.9700000000000002,-7.41,3.54,-2.51,0.0,1.46,6.0,1.0,0.0,1.25,7.36,0.46,0.018762626,145.9956944,-16.42083333,7.0,0.064639543,35.215438057971014,24.507557768115944,-4.814895269565217,5.338022866666667,7.507606602898551,-0.12021275526086957,0.07445176175942028,0.19650191608695652
8620,2015.0,5.0,5.0,10.0,15.0,8.75,299.46,297.98,299.63,294.73,305.7,1.9700000000000002,7.0,0.19,0.85,0.0,-3.18,4.17,5.0,6.11,32.0,5.0,1.04,3.17,20.23,1.9700000000000002,-4.17,1.9700000000000002,-7.41,3.54,-2.51,3.0,1.46,6.0,1.0,0.0,1.25,7.36,0.46,0.018762626,145.9956944,-16.42083333,9.0,0.0029553143985507247,35.349381289855074,25.454763260869566,-4.663468773913044,3.428707472463768,6.3743909695652174,0.004955886140579711,-0.15959961207913043,0.27507836782608697
8621,2014.0,0.0,1.0,1.0,3.0,1.25,296.05,292.35,296.47,289.17,303.48,3.16,4.0,-0.66,0.9,0.0,-2.87,3.19,14.0,4.81,21.0,6.0,1.05,3.82,24.49,2.46,-7.960000000000001,3.16,-11.13,3.16,-3.8299999999999996,1.0,2.06,8.0,1.0,0.0,1.72,12.15,0.6,0.037323231,152.9381111,-25.26305556,8.0,-0.20848838473684211,35.889309789473685,20.414000763157894,-1.2091623134210527,4.074350105263158,6.401528584210527,-0.020645128708421053,0.041062447241578946,0.21154768489473685
8622,2014.0,1.0,2.0,5.0,10.0,4.5,299.35,298.07,297.35,292.83,302.86,2.22,6.0,0.71,0.72,0.0,-4.01,2.9,2.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-2.2,2.22,-7.44,2.58,-2.91,0.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9181667,-23.45108333,11.0,-0.14103632421875,35.8273156875,24.491653578125,-3.17635264375,-1.56342648125,5.696953171875,0.009059674081671874,-0.0316062909903125,0.31583053140625
8623,2015.0,1.0,0.0,1.0,2.0,1.0,299.99,298.76,297.35,292.83,302.86,2.22,7.0,0.39,0.72,0.0,-4.01,2.9,9.0,3.98,19.0,3.0,1.1,2.65,17.68,1.33,-1.51,2.22,-7.44,2.58,-2.91,3.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9181667,-23.45108333,11.0,-0.126753686375,35.883697140625,24.675397375,-2.6232681921875,-1.2921524796875,5.44596396875,0.01157939824421875,-0.029407170528634376,0.29732633296875
8624,2014.0,2.0,2.0,1.0,1.0,1.5,299.63,298.57,297.35,292.83,302.86,2.22,8.0,0.84,0.72,0.0,-4.01,2.9,2.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-1.7,2.22,-7.440000000000001,2.58,-2.91,0.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424000000003,151.9223611,-23.43455556,11.0,-0.14019720958333334,35.81285525,24.481660305555557,-3.1969333125,-1.5270882291666665,5.6783427,0.010948642243430555,-0.031145617498333333,0.3161736788888889
8625,2014.0,60.0,40.0,40.0,30.0,42.5,299.63,298.57,297.35,292.83,302.86,2.22,8.0,0.84,0.72,0.0,-4.01,2.9,2.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-1.7,2.22,-7.44,2.58,-2.91,0.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9138889,-23.43877778,11.0,-0.14103632421875,35.8273156875,24.491653578125,-3.17635264375,-1.56342648125,5.696953171875,0.009059674081671874,-0.0316062909903125,0.31583053140625
8626,2015.0,0.0,5.0,8.0,10.0,5.75,299.99,298.76,297.35,292.83,302.86,2.22,7.0,0.39,0.72,0.0,-4.01,2.9,9.0,3.98,19.0,3.0,1.1,2.65,17.68,1.33,-1.51,2.22,-7.44,2.58,-2.91,3.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9138889,-23.43877778,11.0,-0.126753686375,35.883697140625,24.675397375,-2.6232681921875,-1.2921524796875,5.44596396875,0.01157939824421875,-0.029407170528634376,0.29732633296875
8627,2014.0,0.0,0.0,0.0,0.0,0.0,294.86,298.96,296.36,290.8,302.29,2.37,5.0,1.81,0.73,0.0,-2.67,2.9,6.0,4.4,20.0,4.0,1.13,2.37,15.18,1.33,-0.59,2.37,-8.75,2.74,-3.18,0.0,1.14,5.0,0.0,0.0,0.82,6.28,0.23,0.038888888,153.1200278,-26.67719444,4.0,-0.16427231352941177,35.15676214705883,25.70163355882353,-1.8439431411764706,2.735857920588235,5.598615755882353,-0.04344001026764706,0.034021475620588236,0.22727939691176471
8628,2014.0,5.0,5.0,5.0,10.0,6.25,299.08,298.23,296.45,291.35,301.64,2.33,7.0,0.85,0.71,0.0,-2.71,2.53,4.0,3.58,15.0,3.0,1.0,2.15,12.54,1.3,-1.36,2.33,-8.23,2.04,-3.13,0.0,0.99,3.0,0.0,0.0,0.73,4.4,0.23,0.038888888,153.1608056,-26.645,11.0,-0.21222288948717952,35.63438587179487,24.543722435897436,-2.2100640846153845,-3.284933241025641,6.363716828205129,0.028455758065384612,-0.15102957782051282,0.27460527861538464
8629,2016.0,1.0,1.0,1.0,1.0,1.0,299.62,299.57000000000005,296.8,291.83,301.66,2.15,5.0,0.37,0.71,0.0,-2.64,2.83,9.0,3.34,18.0,3.0,0.0,1.87,10.260000000000002,1.21,-0.09,2.15,-7.82,2.0,-2.85,0.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23,0.038888888,153.4881667,-26.979888890000005,1.0,-0.22009471196551725,35.46847898275862,26.74975196551724,-2.117966048275862,0.3570094096551724,6.021218836206896,-0.01947665084086207,-0.36514198667068964,0.4955801106896552
8630,2016.0,0.0,0.0,0.0,0.0,0.0,296.89,300.04,296.31,290.3,302.48,2.55,7.0,1.04,1.01,0.0,-3.2800000000000002,3.8999999999999995,16.0,4.89,24.0,8.0,1.3900000000000001,3.2800000000000002,17.93,2.88,0.38,2.55,-9.35,2.81,-3.3400000000000003,1.0,1.84,7.0,1.0,1.26,1.6400000000000001,10.84,0.6,0.041287878,153.4373333,-27.40069444,3.0,-0.19524116519230766,35.38598176923077,26.934841807692308,-3.7608934826923077,2.5038874538461537,5.857107632692308,-0.050657276227884615,-0.04951438588269231,0.2439801355
8631,2015.0,0.0,0.0,0.0,0.0,0.0,296.08,297.86,296.01,291.39,301.63,2.18,7.0,1.88,2.18,0.0,-4.71,5.54,23.0,3.63,27.0,19.0,5.51,12.31,44.35,10.61,1.75,2.18,-4.71,5.51,-0.09,23.0,3.44,24.0,18.0,5.08,12.02,43.76,10.09,0.041287878,153.4256111,-27.93688889,12.0,-0.2495553071875,35.50066875,25.37986046875,-1.791631405,2.007500153125,6.934962790625,0.029557266644375,-0.184493368471875,0.38312133875
8636,2015.0,1.0,1.0,1.0,1.0,1.0,298.26,296.43,296.13,291.35,301.5,2.2,8.0,0.19,0.75,0.0,-2.32,2.48,11.0,3.8899999999999997,20.0,4.0,6.279999999999999,2.27,15.87,1.38,-2.64,2.2,-7.71,2.42,-2.93,1.0,1.41,7.0,0.0,0.0,1.12,10.89,0.32,0.043636363,153.4758333,-28.109166669999997,11.0,-0.2192420762857143,35.54733392857143,23.94827211904762,-0.6898254543809523,-2.121062307142857,6.676092273809523,0.07230812021666667,-0.3817573680261904,0.5325820848571429
8637,2014.0,1.0,0.0,0.0,0.0,0.25,292.49,292.28,296.1,290.84,304.48,2.77,5.0,-0.94,1.06,0.0,-2.83,4.77,13.0,6.84,32.0,7.0,9.5,6.2,43.1,3.34,-7.44,2.77,-8.88,4.75,-3.61,0.0,2.45,9.0,1.0,0.0,2.27,16.09,0.7600000000000001,0.041287878,153.37525,-27.5,6.0,-0.0694501308125,35.39615975,23.121046791666668,1.24781745875,2.669462497916667,6.106417627083334,0.00562902014375,-0.10570811391458333,0.2746470395833333
8638,2015.0,0.0,0.0,0.0,0.0,0.0,262.15,297.3466667,295.9966667,289.9266667,303.8666667,2.87,5.0,2.576666667,0.98,0.0,-3.1433333330000006,4.553333333,14.33333333,5.693333333,28.0,7.0,10.72666667,4.583333333,27.180000000000003,2.98,-2.46,2.87,-9.873333333,4.05,-3.8,1.333333333,2.126666667,8.0,1.0,0.0,1.9,13.096666669999998,0.616666667,0.041287878,153.4099444,-27.472027780000005,10.0,-0.30645289045454543,35.65000925,23.527186295454545,-2.511926006818182,-0.11022877343181818,5.558609672727273,0.002583183865909091,-0.18142331244954546,0.31419748136363634
